"","Artist","Track","Artist_no_featuring","artist_no_featuring_lower.x","artist_no_featuring_lower.y","track_lower_no_brackets.x","track_lower_no_brackets.y","track_lower_no_brackets_schar_ws.x","track_lower_no_brackets_schar_ws.y","artist mbid.x","artist mbid.y"
"3182","2Pac","Thugz Mansion","Tupac","2pac","tupac","thugz mansion","thugz mansion ","thugzmansion","thugzmansion","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3183","2Pac","Thugz Mansion","2Pac","2pac","2pac","thugz mansion","thugz mansion ","thugzmansion","thugzmansion","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3184","2Pac","Thugz Mansion","Tupac","2pac","tupac","thugz mansion","thugz mansion ","thugzmansion","thugzmansion","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3185","2Pac","Thugz Mansion","2Pac","2pac","2pac","thugz mansion","thugz mansion ","thugzmansion","thugzmansion","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3186","2Pac","Thugz Mansion","Tupac","2pac","tupac","thugz mansion","thugz mansion ","thugzmansion","thugzmansion","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3187","2Pac","Thugz Mansion","2Pac","2pac","2pac","thugz mansion","thugz mansion ii","thugzmansion","thugzmansionii","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3188","2Pac","Thugz Mansion","Tupac","2pac","tupac","thugz mansion","thugz mansion ii","thugzmansion","thugzmansionii","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3189","2Pac","Thugz Mansion","2Pac","2pac","2pac","thugz mansion","thuz mansion","thugzmansion","thuzmansion","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3190","2Pac","Thugz Mansion","Tupac","2pac","tupac","thugz mansion","thuz mansion","thugzmansion","thuzmansion","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3237","2Pac","Until The End Of Time","2Pac","2pac","2pac","until the end of time","until the end of mine","untiltheendoftime","untiltheendofmine","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3238","2Pac","Until The End Of Time","Tupac","2pac","tupac","until the end of time","until the end of mine","untiltheendoftime","untiltheendofmine","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3239","2Pac","Until The End Of Time","2Pac","2pac","2pac","until the end of time","until the end of time","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3240","2Pac","Until The End Of Time","Tupac","2pac","tupac","until the end of time","until the end of time","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3241","2Pac","Until The End Of Time","2Pac","2pac","2pac","until the end of time","until the end of time","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3242","2Pac","Until The End Of Time","Tupac","2pac","tupac","until the end of time","until the end of time","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3243","2Pac","Until The End Of Time","2Pac","2pac","2pac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3244","2Pac","Until The End Of Time","Tupac","2pac","tupac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3245","2Pac","Until The End Of Time","2Pac","2pac","2pac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3246","2Pac","Until The End Of Time","Tupac","2pac","tupac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3247","2Pac","Until The End Of Time","2Pac","2pac","2pac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3248","2Pac","Until The End Of Time","Tupac","2pac","tupac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3249","2Pac","Until The End Of Time","2Pac","2pac","2pac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3250","2Pac","Until The End Of Time","Tupac","2pac","tupac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3251","2Pac","Until The End Of Time","2Pac","2pac","2pac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3252","2Pac","Until The End Of Time","Tupac","2pac","tupac","until the end of time","until the end of time ","untiltheendoftime","untiltheendoftime","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3270","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don't cry","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3271","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don't cry","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3272","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don't cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3273","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don't cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3274","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don't cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3275","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don't cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3276","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don’t cry","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3277","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don’t cry","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3278","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3279","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3280","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3281","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3282","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3283","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3284","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3285","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3286","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3287","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3288","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3289","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3290","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3291","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don’t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3292","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby don′t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3293","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby don′t cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3294","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby dont cry","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3295","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby dont cry","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3296","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","2Pac","2pac","2pac","baby don't cry ","baby dont cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3297","2Pac + Outlawz","Baby Don't Cry (Keep Ya Head Up II)","Tupac","2pac","tupac","baby don't cry ","baby dont cry ","babydontcry","babydontcry","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3304","2Pac Featuring Trick Daddy","Still Ballin","2Pac","2pac","2pac","still ballin","still ballin","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3305","2Pac Featuring Trick Daddy","Still Ballin","Tupac","2pac","tupac","still ballin","still ballin","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3306","2Pac Featuring Trick Daddy","Still Ballin","2Pac","2pac","2pac","still ballin","still ballin'","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3307","2Pac Featuring Trick Daddy","Still Ballin","Tupac","2pac","tupac","still ballin","still ballin'","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3308","2Pac Featuring Trick Daddy","Still Ballin","2Pac","2pac","2pac","still ballin","still ballin' ","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3309","2Pac Featuring Trick Daddy","Still Ballin","Tupac","2pac","tupac","still ballin","still ballin' ","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3310","2Pac Featuring Trick Daddy","Still Ballin","2Pac","2pac","2pac","still ballin","still ballin’","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3311","2Pac Featuring Trick Daddy","Still Ballin","Tupac","2pac","tupac","still ballin","still ballin’","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3312","2Pac Featuring Trick Daddy","Still Ballin","2Pac","2pac","2pac","still ballin","still ballin’ ","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3313","2Pac Featuring Trick Daddy","Still Ballin","Tupac","2pac","tupac","still ballin","still ballin’ ","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3314","2Pac Featuring Trick Daddy","Still Ballin","2Pac","2pac","2pac","still ballin","still ballin’ ","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3315","2Pac Featuring Trick Daddy","Still Ballin","Tupac","2pac","tupac","still ballin","still ballin’ ","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3316","2Pac Featuring Trick Daddy","Still Ballin","2Pac","2pac","2pac","still ballin","still ballin’ ","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3317","2Pac Featuring Trick Daddy","Still Ballin","Tupac","2pac","tupac","still ballin","still ballin’ ","stillballin","stillballin","382f1005-e9ab-4684-afd4-0bdae4ee37f2","382f1005-e9ab-4684-afd4-0bdae4ee37f2"
"3325","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3326","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3327","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun ","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3328","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun ","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3329","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun ","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3330","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun ","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3331","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun ","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3332","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun ","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3333","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun ","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3334","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun ","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3335","3 Doors Down","Away From The Sun","3 Doors Down","3 doors down","3 doors down","away from the sun","away from the sun ","awayfromthesun","awayfromthesun","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3346","3 Doors Down","Be Like That","3 Doors Down","3 doors down","3 doors down","be like that","be like that","belikethat","belikethat","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3347","3 Doors Down","Be Like That","3 Doors Down","3 doors down","3 doors down","be like that","be like that ","belikethat","belikethat","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3348","3 Doors Down","Be Like That","3 Doors Down","3 doors down","3 doors down","be like that","be like that ","belikethat","belikethat","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3349","3 Doors Down","Be Like That","3 Doors Down","3 doors down","3 doors down","be like that","be like that ","belikethat","belikethat","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3350","3 Doors Down","Be Like That","3 Doors Down","3 doors down","3 doors down","be like that","be like that ","belikethat","belikethat","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3351","3 Doors Down","Be Like That","3 Doors Down","3 doors down","3 doors down","be like that","be like that ","belikethat","belikethat","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3382","3 Doors Down","Here Without You","3 Doors Down","3 doors down","3 doors down","here without you","here without you","herewithoutyou","herewithoutyou","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3383","3 Doors Down","Here Without You","3 Doors Down","3 doors down","3 doors down","here without you","here without you ","herewithoutyou","herewithoutyou","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3384","3 Doors Down","Here Without You","3 Doors Down","3 doors down","3 doors down","here without you","here without you ","herewithoutyou","herewithoutyou","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3385","3 Doors Down","Here Without You","3 Doors Down","3 doors down","3 doors down","here without you","here without you ","herewithoutyou","herewithoutyou","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3386","3 Doors Down","Here Without You","3 Doors Down","3 doors down","3 doors down","here without you","here without you ","herewithoutyou","herewithoutyou","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3387","3 Doors Down","Here Without You","3 Doors Down","3 doors down","3 doors down","here without you","here without you ","herewithoutyou","herewithoutyou","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3388","3 Doors Down","Here Without You","3 Doors Down","3 doors down","3 doors down","here without you","here without you ","herewithoutyou","herewithoutyou","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3389","3 Doors Down","Here Without You","3 Doors Down","3 doors down","3 doors down","here without you","here without you ","herewithoutyou","herewithoutyou","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
"3390","3 Doors Down","Here Without You","3 Doors Down","3 doors down","3 doors down","here without you","here without you ","herewithoutyou","herewithoutyou","2386cd66-e923-4e8e-bf14-2eebe2e9b973","2386cd66-e923-4e8e-bf14-2eebe2e9b973"
